,,game_id,game_no,opp,play_type,play_direction,yards_gained
ATL,102,2019112802,12,NO,short pass,left,101
ATL,103,2019112802,12,NO,short pass,middle,102
ATL,104,2019112802,12,NO,short pass,right,50
ATL,105,2019112802,12,NO,long pass,left,18
ATL,106,2019112802,12,NO,long pass,middle,18
ATL,107,2019112802,12,NO,long pass,right,23
ATL,108,2019120800,13,CAR,run,left,69
ATL,109,2019120800,13,CAR,run,middle,0
ATL,110,2019120800,13,CAR,run,right,91
ATL,111,2019120800,13,CAR,short pass,left,58
ATL,112,2019120800,13,CAR,short pass,middle,15
ATL,113,2019120800,13,CAR,short pass,right,93
ATL,114,2019120800,13,CAR,long pass,left,93
ATL,115,2019120800,13,CAR,long pass,middle,0
ATL,116,2019120800,13,CAR,long pass,right,54
ATL,117,2019121512,14,SF,run,left,2
ATL,118,2019121512,14,SF,run,middle,48
ATL,119,2019121512,14,SF,run,right,40
ATL,120,2019121512,14,SF,short pass,left,77
ATL,121,2019121512,14,SF,short pass,middle,70
ATL,122,2019121512,14,SF,short pass,right,63
ATL,123,2019121512,14,SF,long pass,left,0
ATL,124,2019121512,14,SF,long pass,middle,0
ATL,125,2019121512,14,SF,long pass,right,0
ATL,126,2019122205,15,JAX,run,left,65
ATL,127,2019122205,15,JAX,run,middle,0
ATL,128,2019122205,15,JAX,run,right,73
ATL,129,2019122205,15,JAX,short pass,left,86
ATL,130,2019122205,15,JAX,short pass,middle,73
ATL,131,2019122205,15,JAX,short pass,right,75
ATL,132,2019122205,15,JAX,long pass,left,150
ATL,133,2019122205,15,JAX,long pass,middle,0
ATL,134,2019122205,15,JAX,long pass,right,0
ATL,135,2019122912,16,TB,run,left,41
ATL,136,2019122912,16,TB,run,middle,42
ATL,137,2019122912,16,TB,run,right,5
ATL,138,2019122912,16,TB,short pass,left,60
ATL,139,2019122912,16,TB,short pass,middle,114
ATL,140,2019122912,16,TB,short pass,right,110
ATL,141,2019122912,16,TB,long pass,left,0
ATL,142,2019122912,16,TB,long pass,middle,0
ATL,143,2019122912,16,TB,long pass,right,29
KC,0,2019090802,1,JAX,run,left,47
KC,1,2019090802,1,JAX,run,middle,57
KC,2,2019090802,1,JAX,run,right,10
KC,3,2019090802,1,JAX,short pass,left,66
KC,4,2019090802,1,JAX,short pass,middle,79
KC,5,2019090802,1,JAX,short pass,right,80
KC,6,2019090802,1,JAX,long pass,left,41
KC,7,2019090802,1,JAX,long pass,middle,21
KC,8,2019090802,1,JAX,long pass,right,91
KC,9,2019091510,2,OAK,run,left,11
KC,10,2019091510,2,OAK,run,middle,9
KC,11,2019091510,2,OAK,run,right,12
KC,12,2019091510,2,OAK,short pass,left,51
KC,13,2019091510,2,OAK,short pass,middle,45
KC,14,2019091510,2,OAK,short pass,right,58
KC,15,2019091510,2,OAK,long pass,left,138
KC,16,2019091510,2,OAK,long pass,middle,85
KC,17,2019091510,2,OAK,long pass,right,66
KC,18,2019092204,3,BAL,run,left,19
KC,19,2019092204,3,BAL,run,middle,13
KC,20,2019092204,3,BAL,run,right,110
KC,21,2019092204,3,BAL,short pass,left,102
KC,22,2019092204,3,BAL,short pass,middle,22
KC,23,2019092204,3,BAL,short pass,right,54
KC,24,2019092204,3,BAL,long pass,left,101
KC,25,2019092204,3,BAL,long pass,middle,20
KC,26,2019092204,3,BAL,long pass,right,75
KC,27,2019092903,4,DET,run,left,48
KC,28,2019092903,4,DET,run,middle,35
KC,29,2019092903,4,DET,run,right,40
KC,30,2019092903,4,DET,short pass,left,105
KC,31,2019092903,4,DET,short pass,middle,88
KC,32,2019092903,4,DET,short pass,right,43
KC,33,2019092903,4,DET,long pass,left,0
KC,34,2019092903,4,DET,long pass,middle,19
KC,35,2019092903,4,DET,long pass,right,60
KC,36,2019100612,5,IND,run,left,5
KC,37,2019100612,5,IND,run,middle,23
KC,38,2019100612,5,IND,run,right,9
KC,39,2019100612,5,IND,short pass,left,72
KC,40,2019100612,5,IND,short pass,middle,42
KC,41,2019100612,5,IND,short pass,right,57
KC,42,2019100612,5,IND,long pass,left,0
KC,43,2019100612,5,IND,long pass,middle,64
KC,44,2019100612,5,IND,long pass,right,86
KC,45,2019101304,6,HOU,run,left,26
KC,46,2019101304,6,HOU,run,middle,0
KC,47,2019101304,6,HOU,run,right,28
KC,48,2019101304,6,HOU,short pass,left,152
KC,49,2019101304,6,HOU,short pass,middle,19
KC,50,2019101304,6,HOU,short pass,right,56
KC,51,2019101304,6,HOU,long pass,left,0
KC,52,2019101304,6,HOU,long pass,middle,46
KC,53,2019101304,6,HOU,long pass,right,0
KC,54,2019101700,7,DEN,run,left,7
KC,55,2019101700,7,DEN,run,middle,54
KC,56,2019101700,7,DEN,run,right,20
KC,57,2019101700,7,DEN,short pass,left,88
KC,58,2019101700,7,DEN,short pass,middle,8
KC,59,2019101700,7,DEN,short pass,right,40
KC,60,2019101700,7,DEN,long pass,left,0
KC,61,2019101700,7,DEN,long pass,middle,0
KC,62,2019101700,7,DEN,long pass,right,57
KC,63,2019102712,8,GB,run,left,32
KC,64,2019102712,8,GB,run,middle,13
KC,65,2019102712,8,GB,run,right,43
KC,66,2019102712,8,GB,short pass,left,76
KC,67,2019102712,8,GB,short pass,middle,73
KC,68,2019102712,8,GB,short pass,right,43
KC,69,2019102712,8,GB,long pass,left,21
KC,70,2019102712,8,GB,long pass,middle,25
KC,71,2019102712,8,GB,long pass,right,29
KC,72,2019110303,9,MIN,run,left,30
KC,73,2019110303,9,MIN,run,middle,93
KC,74,2019110303,9,MIN,run,right,24
KC,75,2019110303,9,MIN,short pass,left,26
KC,76,2019110303,9,MIN,short pass,middle,30
KC,77,2019110303,9,MIN,short pass,right,58
KC,78,2019110303,9,MIN,long pass,left,34
KC,79,2019110303,9,MIN,long pass,middle,0
KC,80,2019110303,9,MIN,long pass,right,127
KC,81,2019111007,10,TEN,run,left,40
KC,82,2019111007,10,TEN,run,middle,18
KC,83,2019111007,10,TEN,run,right,39
KC,84,2019111007,10,TEN,short pass,left,94
KC,85,2019111007,10,TEN,short pass,middle,187
KC,86,2019111007,10,TEN,short pass,right,84
KC,87,2019111007,10,TEN,long pass,left,0
KC,88,2019111007,10,TEN,long pass,middle,0
KC,89,2019111007,10,TEN,long pass,right,81
KC,90,2019111800,11,LAC,run,left,48
KC,91,2019111800,11,LAC,run,middle,7
KC,92,2019111800,11,LAC,run,right,76
KC,93,2019111800,11,LAC,short pass,left,57
KC,94,2019111800,11,LAC,short pass,middle,28
KC,95,2019111800,11,LAC,short pass,right,27
KC,96,2019111800,11,LAC,long pass,left,70
KC,97,2019111800,11,LAC,long pass,middle,0
KC,98,2019111800,11,LAC,long pass,right,0
KC,99,2019120105,12,OAK,run,left,33
KC,100,2019120105,12,OAK,run,middle,19
KC,101,2019120105,12,OAK,run,right,45
KC,102,2019120105,12,OAK,short pass,left,19
KC,103,2019120105,12,OAK,short pass,middle,32
KC,104,2019120105,12,OAK,short pass,right,60
KC,105,2019120105,12,OAK,long pass,left,47
KC,106,2019120105,12,OAK,long pass,middle,0
KC,107,2019120105,12,OAK,long pass,right,17
KC,108,2019120811,13,NE,run,left,22
KC,109,2019120811,13,NE,run,middle,24
KC,110,2019120811,13,NE,run,right,32
KC,111,2019120811,13,NE,short pass,left,97
KC,112,2019120811,13,NE,short pass,middle,46
KC,113,2019120811,13,NE,short pass,right,48
KC,114,2019120811,13,NE,long pass,left,48
KC,115,2019120811,13,NE,long pass,middle,21
KC,116,2019120811,13,NE,long pass,right,23
KC,117,2019121504,14,DEN,run,left,18
KC,118,2019121504,14,DEN,run,middle,36
KC,119,2019121504,14,DEN,run,right,39
KC,120,2019121504,14,DEN,short pass,left,60
KC,121,2019121504,14,DEN,short pass,middle,89
KC,122,2019121504,14,DEN,short pass,right,54
KC,123,2019121504,14,DEN,long pass,left,21
KC,124,2019121504,14,DEN,long pass,middle,0
KC,125,2019121504,14,DEN,long pass,right,116
KC,126,2019122214,15,CHI,run,left,39
KC,127,2019122214,15,CHI,run,middle,0
KC,128,2019122214,15,CHI,run,right,68
KC,129,2019122214,15,CHI,short pass,left,24
KC,130,2019122214,15,CHI,short pass,middle,107
KC,131,2019122214,15,CHI,short pass,right,65
KC,132,2019122214,15,CHI,long pass,left,0
KC,133,2019122214,15,CHI,long pass,middle,55
KC,134,2019122214,15,CHI,long pass,right,0
KC,135,2019122908,16,LAC,run,left,92
KC,136,2019122908,16,LAC,run,middle,19
KC,137,2019122908,16,LAC,run,right,53
KC,138,2019122908,16,LAC,short pass,left,8
KC,139,2019122908,16,LAC,short pass,middle,0
KC,140,2019122908,16,LAC,short pass,right,65
KC,141,2019122908,16,LAC,long pass,left,24
KC,142,2019122908,16,LAC,long pass,middle,47
KC,143,2019122908,16,LAC,long pass,right,30
CIN,0,2019090808,1,SEA,run,left,15
CIN,1,2019090808,1,SEA,run,middle,11
CIN,2,2019090808,1,SEA,run,right,8
CIN,3,2019090808,1,SEA,short pass,left,97
CIN,4,2019090808,1,SEA,short pass,middle,81
CIN,5,2019090808,1,SEA,short pass,right,92
CIN,6,2019090808,1,SEA,long pass,left,93
CIN,7,2019090808,1,SEA,long pass,middle,55
CIN,8,2019090808,1,SEA,long pass,right,0
CIN,9,2019091501,2,SF,run,left,11
CIN,10,2019091501,2,SF,run,middle,4
CIN,11,2019091501,2,SF,run,right,10
CIN,12,2019091501,2,SF,short pass,left,29
CIN,13,2019091501,2,SF,short pass,middle,108
CIN,14,2019091501,2,SF,short pass,right,61
CIN,15,2019091501,2,SF,long pass,left,47
CIN,16,2019091501,2,SF,long pass,middle,66
CIN,17,2019091501,2,SF,long pass,right,0
CIN,18,2019092200,3,BUF,run,left,15
CIN,19,2019092200,3,BUF,run,middle,24
CIN,20,2019092200,3,BUF,run,right,27
CIN,21,2019092200,3,BUF,short pass,left,83
CIN,22,2019092200,3,BUF,short pass,middle,37
CIN,23,2019092200,3,BUF,short pass,right,30
CIN,24,2019092200,3,BUF,long pass,left,0
CIN,25,2019092200,3,BUF,long pass,middle,42
CIN,26,2019092200,3,BUF,long pass,right,58
CIN,27,2019093000,4,PIT,run,left,42
CIN,28,2019093000,4,PIT,run,middle,20
CIN,29,2019093000,4,PIT,run,right,11
CIN,30,2019093000,4,PIT,short pass,left,35
CIN,31,2019093000,4,PIT,short pass,middle,88
CIN,32,2019093000,4,PIT,short pass,right,48
CIN,33,2019093000,4,PIT,long pass,left,0
CIN,34,2019093000,4,PIT,long pass,middle,0
CIN,35,2019093000,4,PIT,long pass,right,0
CIN,36,2019100601,5,ARI,run,left,52
CIN,37,2019100601,5,ARI,run,middle,13
CIN,38,2019100601,5,ARI,run,right,38
CIN,39,2019100601,5,ARI,short pass,left,35
CIN,40,2019100601,5,ARI,short pass,middle,56
CIN,41,2019100601,5,ARI,short pass,right,129
CIN,42,2019100601,5,ARI,long pass,left,42
CIN,43,2019100601,5,ARI,long pass,middle,0
CIN,44,2019100601,5,ARI,long pass,right,0
CIN,45,2019101301,6,BAL,run,left,19
CIN,46,2019101301,6,BAL,run,middle,4
CIN,47,2019101301,6,BAL,run,right,10
CIN,48,2019101301,6,BAL,short pass,left,84
CIN,49,2019101301,6,BAL,short pass,middle,36
CIN,50,2019101301,6,BAL,short pass,right,31
CIN,51,2019101301,6,BAL,long pass,left,17
CIN,52,2019101301,6,BAL,long pass,middle,38
CIN,53,2019101301,6,BAL,long pass,right,29
CIN,54,2019102002,7,JAX,run,left,-2
CIN,55,2019102002,7,JAX,run,middle,11
CIN,56,2019102002,7,JAX,run,right,24
CIN,57,2019102002,7,JAX,short pass,left,31
CIN,58,2019102002,7,JAX,short pass,middle,42
CIN,59,2019102002,7,JAX,short pass,right,102
CIN,60,2019102002,7,JAX,long pass,left,0
CIN,61,2019102002,7,JAX,long pass,middle,48
CIN,62,2019102002,7,JAX,long pass,right,53
CIN,63,2019102706,8,LA,run,left,61
CIN,64,2019102706,8,LA,run,middle,21
CIN,65,2019102706,8,LA,run,right,22
CIN,66,2019102706,8,LA,short pass,left,72
CIN,67,2019102706,8,LA,short pass,middle,72
CIN,68,2019102706,8,LA,short pass,right,66
CIN,69,2019102706,8,LA,long pass,left,101
CIN,70,2019102706,8,LA,long pass,middle,18
CIN,71,2019102706,8,LA,long pass,right,0
CIN,72,2019111001,9,BAL,run,left,42
CIN,73,2019111001,9,BAL,run,middle,8
CIN,74,2019111001,9,BAL,run,right,107
CIN,75,2019111001,9,BAL,short pass,left,25
CIN,76,2019111001,9,BAL,short pass,middle,60
CIN,77,2019111001,9,BAL,short pass,right,82
CIN,78,2019111001,9,BAL,long pass,left,0
CIN,79,2019111001,9,BAL,long pass,middle,0
CIN,80,2019111001,9,BAL,long pass,right,0
CIN,81,2019111709,10,OAK,run,left,23
CIN,82,2019111709,10,OAK,run,middle,41
CIN,83,2019111709,10,OAK,run,right,109
CIN,84,2019111709,10,OAK,short pass,left,5
CIN,85,2019111709,10,OAK,short pass,middle,70
CIN,86,2019111709,10,OAK,short pass,right,20
CIN,87,2019111709,10,OAK,long pass,left,0
CIN,88,2019111709,10,OAK,long pass,middle,20
CIN,89,2019111709,10,OAK,long pass,right,0
CIN,90,2019112403,11,PIT,run,left,37
CIN,91,2019112403,11,PIT,run,middle,16
CIN,92,2019112403,11,PIT,run,right,33
CIN,93,2019112403,11,PIT,short pass,left,85
CIN,94,2019112403,11,PIT,short pass,middle,13
CIN,95,2019112403,11,PIT,short pass,right,47
CIN,96,2019112403,11,PIT,long pass,left,0
CIN,97,2019112403,11,PIT,long pass,middle,47
CIN,98,2019112403,11,PIT,long pass,right,0
CIN,99,2019120102,12,NYJ,run,left,9
CIN,100,2019120102,12,NYJ,run,middle,13
CIN,101,2019120102,12,NYJ,run,right,28
CIN,102,2019120102,12,NYJ,short pass,left,67
CIN,103,2019120102,12,NYJ,short pass,middle,47
CIN,104,2019120102,12,NYJ,short pass,right,79
CIN,105,2019120102,12,NYJ,long pass,left,34
CIN,106,2019120102,12,NYJ,long pass,middle,0
CIN,107,2019120102,12,NYJ,long pass,right,16
CIN,108,2019120802,13,CLE,run,left,119
CIN,109,2019120802,13,CLE,run,middle,9
CIN,110,2019120802,13,CLE,run,right,51
CIN,111,2019120802,13,CLE,short pass,left,151
CIN,112,2019120802,13,CLE,short pass,middle,23
CIN,113,2019120802,13,CLE,short pass,right,88
CIN,114,2019120802,13,CLE,long pass,left,0
CIN,115,2019120802,13,CLE,long pass,middle,0
CIN,116,2019120802,13,CLE,long pass,right,26
CIN,117,2019121501,14,NE,run,left,60
CIN,118,2019121501,14,NE,run,middle,19
CIN,119,2019121501,14,NE,run,right,86
CIN,120,2019121501,14,NE,short pass,left,40
CIN,121,2019121501,14,NE,short pass,middle,40
CIN,122,2019121501,14,NE,short pass,right,47
CIN,123,2019121501,14,NE,long pass,left,24
CIN,124,2019121501,14,NE,long pass,middle,0
CIN,125,2019121501,14,NE,long pass,right,0
CIN,126,2019122208,15,MIA,run,left,29
CIN,127,2019122208,15,MIA,run,middle,12
CIN,128,2019122208,15,MIA,run,right,18
CIN,129,2019122208,15,MIA,short pass,left,74
CIN,130,2019122208,15,MIA,short pass,middle,114
CIN,131,2019122208,15,MIA,short pass,right,67
CIN,132,2019122208,15,MIA,long pass,left,68
CIN,133,2019122208,15,MIA,long pass,middle,73
CIN,134,2019122208,15,MIA,long pass,right,0
CIN,135,2019122903,16,CLE,run,left,87
CIN,136,2019122903,16,CLE,run,middle,51
CIN,137,2019122903,16,CLE,run,right,46
CIN,138,2019122903,16,CLE,short pass,left,30
CIN,139,2019122903,16,CLE,short pass,middle,112
CIN,140,2019122903,16,CLE,short pass,right,20
CIN,141,2019122903,16,CLE,long pass,left,28
CIN,142,2019122903,16,CLE,long pass,middle,0
CIN,143,2019122903,16,CLE,long pass,right,0
ARI,0,2019090809,1,DET,run,left,8
ARI,1,2019090809,1,DET,run,middle,72
ARI,2,2019090809,1,DET,run,right,32
ARI,3,2019090809,1,DET,short pass,left,35
ARI,4,2019090809,1,DET,short pass,middle,85
ARI,5,2019090809,1,DET,short pass,right,75
ARI,6,2019090809,1,DET,long pass,left,45
ARI,7,2019090809,1,DET,long pass,middle,27
ARI,8,2019090809,1,DET,long pass,right,41
ARI,9,2019091500,2,BAL,run,left,5
ARI,10,2019091500,2,BAL,run,middle,1
ARI,11,2019091500,2,BAL,run,right,14
ARI,12,2019091500,2,BAL,short pass,left,60
ARI,13,2019091500,2,BAL,short pass,middle,30
ARI,14,2019091500,2,BAL,short pass,right,55
ARI,15,2019091500,2,BAL,long pass,left,0
ARI,16,2019091500,2,BAL,long pass,middle,21
ARI,17,2019091500,2,BAL,long pass,right,183
ARI,18,2019092208,3,CAR,run,left,50
ARI,19,2019092208,3,CAR,run,middle,55
ARI,20,2019092208,3,CAR,run,right,16
ARI,21,2019092208,3,CAR,short pass,left,31
ARI,22,2019092208,3,CAR,short pass,middle,50
ARI,23,2019092208,3,CAR,short pass,right,69
ARI,24,2019092208,3,CAR,long pass,left,0
ARI,25,2019092208,3,CAR,long pass,middle,23
ARI,26,2019092208,3,CAR,long pass,right,0
ARI,27,2019092908,4,SEA,run,left,30
ARI,28,2019092908,4,SEA,run,middle,80
ARI,29,2019092908,4,SEA,run,right,6
ARI,30,2019092908,4,SEA,short pass,left,54
ARI,31,2019092908,4,SEA,short pass,middle,80
ARI,32,2019092908,4,SEA,short pass,right,89
ARI,33,2019092908,4,SEA,long pass,left,0
ARI,34,2019092908,4,SEA,long pass,middle,0
ARI,35,2019092908,4,SEA,long pass,right,18
ARI,36,2019100601,5,CIN,run,left,108
ARI,37,2019100601,5,CIN,run,middle,87
ARI,38,2019100601,5,CIN,run,right,71
ARI,39,2019100601,5,CIN,short pass,left,23
ARI,40,2019100601,5,CIN,short pass,middle,51
ARI,41,2019100601,5,CIN,short pass,right,53
ARI,42,2019100601,5,CIN,long pass,left,75
ARI,43,2019100601,5,CIN,long pass,middle,51
ARI,44,2019100601,5,CIN,long pass,right,0
ARI,45,2019101307,6,ATL,run,left,16
ARI,46,2019101307,6,ATL,run,middle,51
ARI,47,2019101307,6,ATL,run,right,38
ARI,48,2019101307,6,ATL,short pass,left,128
ARI,49,2019101307,6,ATL,short pass,middle,21
ARI,50,2019101307,6,ATL,short pass,right,55
ARI,51,2019101307,6,ATL,long pass,left,38
ARI,52,2019101307,6,ATL,long pass,middle,76
ARI,53,2019101307,6,ATL,long pass,right,22
ARI,54,2019102006,7,NYG,run,left,98
ARI,55,2019102006,7,NYG,run,middle,43
ARI,56,2019102006,7,NYG,run,right,22
ARI,57,2019102006,7,NYG,short pass,left,49
ARI,58,2019102006,7,NYG,short pass,middle,39
ARI,59,2019102006,7,NYG,short pass,right,16
ARI,60,2019102006,7,NYG,long pass,left,0
ARI,61,2019102006,7,NYG,long pass,middle,0
ARI,62,2019102006,7,NYG,long pass,right,0
ARI,63,2019102707,8,NO,run,left,35
ARI,64,2019102707,8,NO,run,middle,0
ARI,65,2019102707,8,NO,run,right,5
ARI,66,2019102707,8,NO,short pass,left,39
ARI,67,2019102707,8,NO,short pass,middle,21
ARI,68,2019102707,8,NO,short pass,right,75
ARI,69,2019102707,8,NO,long pass,left,69
ARI,70,2019102707,8,NO,long pass,middle,0
ARI,71,2019102707,8,NO,long pass,right,16
ARI,72,2019103100,9,SF,run,left,39
ARI,73,2019103100,9,SF,run,middle,97
ARI,74,2019103100,9,SF,run,right,17
ARI,75,2019103100,9,SF,short pass,left,74
ARI,76,2019103100,9,SF,short pass,middle,16
ARI,77,2019103100,9,SF,short pass,right,63
ARI,78,2019103100,9,SF,long pass,left,0
ARI,79,2019103100,9,SF,long pass,middle,0
ARI,80,2019103100,9,SF,long pass,right,88
ARI,81,2019111006,10,TB,run,left,43
ARI,82,2019111006,10,TB,run,middle,10
ARI,83,2019111006,10,TB,run,right,23
ARI,84,2019111006,10,TB,short pass,left,20
ARI,85,2019111006,10,TB,short pass,middle,76
ARI,86,2019111006,10,TB,short pass,right,85
ARI,87,2019111006,10,TB,long pass,left,43
ARI,88,2019111006,10,TB,long pass,middle,24
ARI,89,2019111006,10,TB,long pass,right,102
ARI,90,2019111708,11,SF,run,left,81
ARI,91,2019111708,11,SF,run,middle,23
ARI,92,2019111708,11,SF,run,right,31
ARI,93,2019111708,11,SF,short pass,left,61
ARI,94,2019111708,11,SF,short pass,middle,4
ARI,95,2019111708,11,SF,short pass,right,62
ARI,96,2019111708,11,SF,long pass,left,23
ARI,97,2019111708,11,SF,long pass,middle,0
ARI,98,2019111708,11,SF,long pass,right,0
ARI,99,2019120108,12,LA,run,left,33
ARI,100,2019120108,12,LA,run,middle,32
ARI,101,2019120108,12,LA,run,right,9
ARI,102,2019120108,12,LA,short pass,left,39
ARI,103,2019120108,12,LA,short pass,middle,37
ARI,104,2019120108,12,LA,short pass,right,87
ARI,105,2019120108,12,LA,long pass,left,0
ARI,106,2019120108,12,LA,long pass,middle,0
ARI,107,2019120108,12,LA,long pass,right,0
ARI,108,2019120810,13,PIT,run,left,13
ARI,109,2019120810,13,PIT,run,middle,35
ARI,110,2019120810,13,PIT,run,right,23
ARI,111,2019120810,13,PIT,short pass,left,54
ARI,112,2019120810,13,PIT,short pass,middle,30
ARI,113,2019120810,13,PIT,short pass,right,55
ARI,114,2019120810,13,PIT,long pass,left,0
ARI,115,2019120810,13,PIT,long pass,middle,0
ARI,116,2019120810,13,PIT,long pass,right,55
ARI,117,2019121509,14,CLE,run,left,85
ARI,118,2019121509,14,CLE,run,middle,101
ARI,119,2019121509,14,CLE,run,right,42
ARI,120,2019121509,14,CLE,short pass,left,102
ARI,121,2019121509,14,CLE,short pass,middle,38
ARI,122,2019121509,14,CLE,short pass,right,45
ARI,123,2019121509,14,CLE,long pass,left,17
ARI,124,2019121509,14,CLE,long pass,middle,17
ARI,125,2019121509,14,CLE,long pass,right,0
ARI,126,2019122213,15,SEA,run,left,88
ARI,127,2019122213,15,SEA,run,middle,29
ARI,128,2019122213,15,SEA,run,right,139
ARI,129,2019122213,15,SEA,short pass,left,76
ARI,130,2019122213,15,SEA,short pass,middle,32
ARI,131,2019122213,15,SEA,short pass,right,15
ARI,132,2019122213,15,SEA,long pass,left,16
ARI,133,2019122213,15,SEA,long pass,middle,0
ARI,134,2019122213,15,SEA,long pass,right,28
ARI,135,2019122914,16,LA,run,left,46
ARI,136,2019122914,16,LA,run,middle,24
ARI,137,2019122914,16,LA,run,right,1
ARI,138,2019122914,16,LA,short pass,left,80
ARI,139,2019122914,16,LA,short pass,middle,32
ARI,140,2019122914,16,LA,short pass,right,42
ARI,141,2019122914,16,LA,long pass,left,33
ARI,142,2019122914,16,LA,long pass,middle,47
ARI,143,2019122914,16,LA,long pass,right,91
NYG,0,2019090810,1,DAL,run,left,39
NYG,1,2019090810,1,DAL,run,middle,85
NYG,2,2019090810,1,DAL,run,right,27
NYG,3,2019090810,1,DAL,short pass,left,80
NYG,4,2019090810,1,DAL,short pass,middle,81
NYG,5,2019090810,1,DAL,short pass,right,75
NYG,6,2019090810,1,DAL,long pass,left,22
NYG,7,2019090810,1,DAL,long pass,middle,0
NYG,8,2019090810,1,DAL,long pass,right,65
NYG,9,2019091506,2,BUF,run,left,29
NYG,10,2019091506,2,BUF,run,middle,19
NYG,11,2019091506,2,BUF,run,right,81
NYG,12,2019091506,2,BUF,short pass,left,113
NYG,13,2019091506,2,BUF,short pass,middle,45
NYG,14,2019091506,2,BUF,short pass,right,59
NYG,15,2019091506,2,BUF,long pass,left,0
NYG,16,2019091506,2,BUF,long pass,middle,0
NYG,17,2019091506,2,BUF,long pass,right,33
NYG,18,2019092209,3,TB,run,left,6
NYG,19,2019092209,3,TB,run,middle,24
NYG,20,2019092209,3,TB,run,right,42
NYG,21,2019092209,3,TB,short pass,left,108
NYG,22,2019092209,3,TB,short pass,middle,47
NYG,23,2019092209,3,TB,short pass,right,52
NYG,24,2019092209,3,TB,long pass,left,62
NYG,25,2019092209,3,TB,long pass,middle,46
NYG,26,2019092209,3,TB,long pass,right,21
NYG,27,2019092907,4,WAS,run,left,92
NYG,28,2019092907,4,WAS,run,middle,25
NYG,29,2019092907,4,WAS,run,right,49
NYG,30,2019092907,4,WAS,short pass,left,30
NYG,31,2019092907,4,WAS,short pass,middle,116
